Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,prix_euro,Brand,Model
maruti ciaz zdi plus,hyderabad,2015,47883,diesel,manual,second,26.21,1248.0,88.5,5.0,,8139.999999999999,maruti,ciaz
audi q5 2008-2012 2.0 tdi,kochi,2013,12467,diesel,automatic,first,12.8,1968.0,167.6,5.0,,28204.0,audi,q5
bmw x1 sdrive 20d sportline,kolkata,2013,56683,diesel,automatic,second,17.05,1995.0,184.0,5.0,,14850.0,bmw,x1
ford figo petrol zxi,bangalore,2013,38000,petrol,manual,first,15.6,1196.0,70.0,5.0,,3905.0,ford,figo
hyundai elantra crdi sx,ahmedabad,2018,35000,diesel,manual,first,22.7,1582.0,126.2,5.0,,16500.0,hyundai,elantra
hyundai verna 1.6 i abs,pune,2007,80000,petrol,manual,second,13.9,1599.0,103.2,5.0,,2145.0,hyundai,verna
honda civic 2006-2010 1.8 s mt,pune,2006,125000,petrol,manual,second,13.5,1799.0,130.0,5.0,,2529.9999999999995,honda,civic
toyota fortuner 4x4 mt,chennai,2013,123000,diesel,manual,second,12.55,2982.0,168.5,7.0,,16500.0,toyota,fortuner
hyundai i10 sportz,chennai,2012,70000,petrol,manual,first,20.36,1197.0,78.9,5.0,,3465.0,hyundai,i10
nissan sunny 2011-2014 diesel xl,hyderabad,2012,87982,diesel,manual,first,21.64,1461.0,84.8,5.0,,5500.0,nissan,sunny
bmw 5 series 2013-2017 520d luxury line,jaipur,2013,40714,diesel,automatic,second,18.12,1995.0,190.0,5.0,,27225.0,bmw,5
chevrolet optra magnum 2.0 lt,pune,2008,83000,diesel,manual,second,16.52,1991.0,123.7,5.0,,2860.0,chevrolet,optra
hyundai i10 asta,ahmedabad,2011,86000,petrol,manual,first,20.36,1197.0,78.9,5.0,,4125.0,hyundai,i10
skoda laura ambiente,ahmedabad,2009,60002,diesel,manual,second,17.5,1896.0,106.0,5.0,,5334.999999999999,skoda,laura
mercedes-benz e-class 2009-2013 e 220 cdi avantgarde,jaipur,2013,60000,diesel,automatic,first,10.0,2148.0,170.0,5.0,,29700.0,mercedes-benz,e-class
honda amaze sx i-dtec,kolkata,2014,84677,diesel,manual,first,25.8,1498.0,98.6,5.0,,3300.0,honda,amaze
bmw x1 xdrive 20d xline,delhi,2017,23000,diesel,automatic,first,20.68,1995.0,190.0,5.0,,31624.999999999996,bmw,x1
toyota innova 2.5 g (diesel) 8 seater,hyderabad,2016,81424,diesel,manual,first,12.99,2494.0,100.6,8.0,,15938.999999999998,toyota,innova
nissan sunny xv d,chennai,2012,70000,diesel,manual,second,22.71,1461.0,84.8,5.0,11.48 lakh,4400.0,nissan,sunny
maruti swift dzire ldi,delhi,2015,40000,diesel,manual,second,26.59,1248.0,74.0,5.0,,4950.0,maruti,swift
maruti wagon r zxi amt 1.2,mumbai,2019,600,petrol,automatic,first,21.5,1197.0,81.8,5.0,6.8 lakh,6875.0,maruti,wagon
volkswagen jetta 2013-2015 2.0l tdi highline at,pune,2015,65320,diesel,automatic,second,16.96,1968.0,138.03,5.0,,12650.0,volkswagen,jetta
honda accord 2.4 inspire m/t,pune,2009,79000,petrol,manual,third,9.8,2354.0,180.0,5.0,,3410.0,honda,accord
honda city i vtec v,mumbai,2018,5000,petrol,manual,first,17.8,1497.0,117.3,5.0,,11121.0,honda,city
hyundai verna 1.6 sx vtvt,coimbatore,2019,6028,petrol,manual,first,17.01,1591.0,121.3,5.0,,12694.0,hyundai,verna
maruti wagon r lx bsii,delhi,2006,86000,petrol,manual,second,18.9,998.0,67.1,5.0,,1100.0,maruti,wagon
maruti swift dzire tour ldi,kolkata,2013,160000,diesel,manual,second,23.4,1248.0,74.0,5.0,,2750.0,maruti,swift
audi q5 2008-2012 2.0 tfsi quattro,kochi,2011,59967,petrol,automatic,first,9.74,1984.0,208.0,5.0,,19800.0,audi,q5
toyota etios cross 1.4 gd,coimbatore,2018,43127,diesel,manual,first,23.59,1364.0,67.04,5.0,,7535.0,toyota,etios
hyundai i10 era 1.1 itech se,kochi,2012,65727,petrol,manual,first,19.81,1086.0,68.05,5.0,,3267.0,hyundai,i10
hyundai verna 1.6 vtvt,pune,2013,70000,petrol,manual,first,17.01,1591.0,121.3,5.0,,5225.0,hyundai,verna
volkswagen polo 1.5 tdi highline,coimbatore,2018,39861,diesel,manual,first,20.14,1498.0,88.8,5.0,,8117.999999999999,volkswagen,polo
bmw 5 series 520d sport line,delhi,2017,16485,diesel,automatic,first,22.48,1995.0,187.74,5.0,,47025.0,bmw,5
hyundai i20 1.4 asta optional with sunroof,bangalore,2010,77332,diesel,manual,second,23.0,1396.0,90.0,5.0,,4014.9999999999995,hyundai,i20
hyundai grand i10 asta option at,kochi,2017,17489,petrol,automatic,first,18.9,1197.0,82.0,5.0,,6589.0,hyundai,grand
toyota fortuner 4x2 4 speed at,pune,2012,125000,diesel,automatic,first,11.5,2982.0,169.0,7.0,,14850.0,toyota,fortuner
maruti baleno zeta automatic,chennai,2016,35129,petrol,automatic,first,21.4,1197.0,83.1,5.0,,7700.0,maruti,baleno
hyundai creta 1.6 sx plus petrol automatic,hyderabad,2016,22982,petrol,automatic,first,13.0,1591.0,121.3,5.0,,12045.0,hyundai,creta
hyundai i10 sportz,pune,2013,54500,petrol,manual,third,20.36,1197.0,78.9,5.0,,3245.0,hyundai,i10
tata tigor xe diesel,ahmedabad,2017,16235,diesel,manual,first,24.7,1047.0,69.0,5.0,7.15 lakh,6050.0,tata,tigor
skoda superb style 1.8 tsi at,kochi,2017,73641,petrol,automatic,first,14.67,1798.0,177.46,5.0,33.36 lakh,18787.999999999996,skoda,superb
maruti swift dzire vdi,hyderabad,2015,59572,diesel,manual,first,26.59,1248.0,74.0,5.0,,7535.0,maruti,swift
honda cr-v 2.0 at,jaipur,2014,112827,petrol,automatic,first,13.1,1997.0,141.1,5.0,,11550.0,honda,cr-v
toyota innova 2.5 g (diesel) 8 seater bs iv,hyderabad,2010,118000,diesel,manual,first,12.8,2494.0,102.0,8.0,,9625.0,toyota,innova
honda city 1.5 v mt,kolkata,2010,60000,petrol,manual,first,17.0,1497.0,118.0,5.0,,2970.0,honda,city
hyundai verna vtvt 1.6 at sx plus,mumbai,2012,75059,petrol,automatic,first,17.0,1591.0,121.3,5.0,13.7 lakh,4675.0,hyundai,verna
toyota etios 1.4 vxd,pune,2018,3000,diesel,manual,first,23.59,1364.0,67.04,5.0,10.63 lakh,8690.0,toyota,etios
skoda superb elegance 1.8 tsi at,delhi,2011,78000,petrol,automatic,second,13.7,1798.0,157.75,5.0,,4950.0,skoda,superb
nissan sunny 2011-2014 diesel xv,kolkata,2012,47000,diesel,manual,first,21.64,1461.0,84.8,5.0,,4400.0,nissan,sunny
honda city 1.5 v mt exclusive,delhi,2012,42000,petrol,manual,first,17.0,1497.0,118.0,5.0,,5225.0,honda,city
hyundai elite i20 diesel asta option,kolkata,2018,6820,diesel,manual,first,22.54,1396.0,88.76,5.0,,8415.0,hyundai,elite
chevrolet optra 1.6 lt royale,kochi,2013,55176,petrol,manual,second,17.4,1599.0,104.0,5.0,,3817.0,chevrolet,optra
honda amaze s i-vtech,kochi,2016,39854,petrol,manual,first,18.0,1198.0,86.7,5.0,,6204.0,honda,amaze
volkswagen polo petrol comfortline 1.2l,kolkata,2013,24000,petrol,manual,first,16.47,1198.0,73.9,5.0,,3245.0,volkswagen,polo
maruti swift vdi,jaipur,2016,55000,diesel,manual,first,22.9,1248.0,74.0,5.0,,6215.0,maruti,swift
ford endeavour 3.0l 4x4 at,kochi,2012,45840,diesel,automatic,first,11.4,2953.0,153.86,7.0,,9251.0,ford,endeavour
maruti baleno lxi,pune,2006,155000,petrol,manual,third,15.4,1590.0,94.0,5.0,,935.0,maruti,baleno
maruti wagon r lx,pune,2003,125000,petrol,manual,second,18.9,998.0,67.1,5.0,,880.0,maruti,wagon
volkswagen polo 1.5 tdi highline,coimbatore,2014,52951,diesel,manual,first,20.14,1498.0,88.0,5.0,10.32 lakh,6215.0,volkswagen,polo
hyundai verna 1.6 sx vtvt (o),kolkata,2013,49000,petrol,manual,first,17.1,1591.0,121.3,5.0,,4950.0,hyundai,verna
maruti ciaz zdi plus shvs,ahmedabad,2015,52000,diesel,manual,first,28.09,1248.0,88.5,5.0,,7590.0,maruti,ciaz
toyota qualis fleet a3,mumbai,2001,227000,diesel,manual,fourth & above,0.0,2446.0,,8.0,,2420.0,toyota,qualis
nissan sunny 2011-2014 diesel xl,jaipur,2013,120005,diesel,manual,first,21.64,1461.0,84.8,5.0,,4400.0,nissan,sunny
skoda rapid 1.6 mpi ambition with alloy wheel,mumbai,2015,33000,petrol,manual,first,15.0,1598.0,103.52,5.0,,6160.0,skoda,rapid
maruti eeco 7 seater standard,delhi,2016,126000,petrol,manual,first,15.1,1196.0,73.0,7.0,4.43 lakh,2420.0,maruti,eeco
skoda rapid ultima 1.6 mpi ambition plus,bangalore,2013,66700,petrol,manual,first,15.0,1598.0,103.5,5.0,,4400.0,skoda,rapid
toyota fortuner 4x4 mt,jaipur,2014,122000,diesel,manual,second,12.55,2982.0,168.5,7.0,,17600.0,toyota,fortuner
hyundai creta 1.6 crdi sx,mumbai,2016,29000,diesel,manual,first,19.67,1582.0,126.2,5.0,,13860.0,hyundai,creta
hyundai i20 magna optional 1.2,kochi,2014,42315,petrol,manual,first,18.5,1197.0,82.9,5.0,,5269.0,hyundai,i20
maruti wagon r lxi cng,mumbai,2015,22001,cng,manual,first,26.6,998.0,58.16,5.0,,4014.9999999999995,maruti,wagon
honda city i dtec v,kochi,2016,84580,diesel,manual,first,26.0,1498.0,98.6,5.0,,7513.0,honda,city
maruti 800 std,jaipur,2002,75000,petrol,manual,first,16.1,796.0,37.0,4.0,,561.0,maruti,800
ford ikon 1.3 flair,pune,2006,85000,petrol,manual,second,13.8,1299.0,70.0,5.0,,759.0,ford,ikon
maruti swift dzire lxi,delhi,2015,24296,petrol,manual,first,20.85,1197.0,83.14,5.0,,5115.0,maruti,swift
honda city 1.5 v mt sunroof,kolkata,2014,40000,petrol,manual,first,16.8,1497.0,116.3,5.0,,7139.0,honda,city
hyundai verna crdi,chennai,2009,64514,diesel,manual,first,16.8,1493.0,110.0,5.0,,3190.0,hyundai,verna
hyundai verna 1.6 sx vtvt,delhi,2016,35000,petrol,manual,first,17.01,1591.0,121.3,5.0,,8139.999999999999,hyundai,verna
renault kwid rxt,bangalore,2016,41000,petrol,manual,second,25.17,799.0,53.3,5.0,,3575.0,renault,kwid
maruti wagon r lxi,ahmedabad,2008,60123,petrol,manual,second,18.9,998.0,67.1,5.0,,2145.0,maruti,wagon
hyundai grand i10 sportz,jaipur,2015,53000,petrol,manual,second,18.9,1197.0,82.0,5.0,,4400.0,hyundai,grand
hyundai i20 1.2 asta,delhi,2017,9000,petrol,manual,first,18.6,1197.0,81.83,5.0,,7535.0,hyundai,i20
honda amaze s i-vtech,coimbatore,2015,53497,petrol,manual,first,18.0,1198.0,86.7,5.0,,5995.0,honda,amaze
ford fiesta 1.4 duratorq zxi,hyderabad,2007,68000,diesel,manual,first,17.8,1399.0,68.0,5.0,,2189.0,ford,fiesta
hyundai verna sx crdi at,hyderabad,2014,65000,diesel,automatic,first,19.08,1582.0,126.32,5.0,,9889.0,hyundai,verna
toyota etios vd sp,kolkata,2014,45155,diesel,manual,first,23.59,1364.0,67.04,5.0,,7150.0,toyota,etios
honda jazz 1.2 v cvt i vtec,coimbatore,2018,20026,petrol,automatic,first,19.0,1199.0,88.7,5.0,,10197.0,honda,jazz
hyundai verna 1.6 crdi sx,ahmedabad,2015,60000,diesel,manual,first,23.9,1582.0,126.2,5.0,,7689.0,hyundai,verna
mercedes-benz cla 200 d sport edition,coimbatore,2019,15976,diesel,automatic,first,17.9,2143.0,136.0,5.0,,40436.0,mercedes-benz,cla
skoda octavia elegance 1.8 tsi at,kochi,2017,30523,petrol,automatic,first,14.7,1798.0,177.5,5.0,,18787.999999999996,skoda,octavia
chevrolet beat diesel ls,kolkata,2013,26300,diesel,manual,first,25.44,936.0,57.6,5.0,,3080.0,chevrolet,beat
volkswagen polo diesel trendline 1.2l,kolkata,2011,66000,diesel,manual,first,22.07,1199.0,73.9,5.0,,2739.0,volkswagen,polo
maruti sx4 s cross ddis 200 zeta,jaipur,2016,70000,diesel,manual,first,23.65,1248.0,88.5,5.0,,9735.0,maruti,sx4
honda city v mt,ahmedabad,2011,46000,petrol,manual,first,16.8,1497.0,116.3,5.0,,4565.0,honda,city
volkswagen vento 1.5 tdi highline,hyderabad,2017,28000,diesel,manual,first,20.64,1498.0,108.5,5.0,14.2 lakh,11000.0,volkswagen,vento
hyundai grand i10 1.2 kappa magna,delhi,2017,46000,petrol,manual,first,18.9,1197.0,81.86,5.0,6.54 lakh,5225.0,hyundai,grand
renault kwid amt rxl,jaipur,2017,33000,petrol,automatic,first,24.04,999.0,67.0,5.0,,3520.0,renault,kwid
maruti alto 800 lxi,kochi,2017,27718,petrol,manual,first,22.74,796.0,47.3,5.0,,3608.0,maruti,alto
ford ecosport 1.5 ti vct mt titanium,bangalore,2013,58000,petrol,manual,first,15.8,1499.0,110.0,5.0,,8250.0,ford,ecosport
maruti baleno zeta,coimbatore,2018,33150,petrol,manual,first,21.4,1197.0,83.1,5.0,8.71 lakh,8128.999999999999,maruti,baleno
maruti ritz vdi,pune,2013,77000,diesel,manual,first,23.2,1248.0,73.94,5.0,,4014.9999999999995,maruti,ritz
mercedes-benz e-class 280 cdi,chennai,2007,70000,diesel,automatic,first,11.0,2987.0,198.5,5.0,,12100.0,mercedes-benz,e-class
maruti ritz vdi,kolkata,2012,97000,diesel,manual,first,23.2,1248.0,73.94,5.0,,3300.0,maruti,ritz
chevrolet beat diesel lt,chennai,2012,75300,diesel,manual,second,25.44,936.0,57.6,5.0,,2475.0,chevrolet,beat
maruti sx4 vxi bsiv,kochi,2010,69918,petrol,manual,first,15.5,1586.0,103.3,5.0,,3113.0,maruti,sx4
maruti omni 5 seater bsiv,coimbatore,2019,4721,petrol,manual,first,14.0,796.0,35.0,5.0,,4521.0,maruti,omni
mitsubishi pajero sport anniversary edition,kolkata,2014,39163,diesel,manual,first,13.5,2477.0,178.0,7.0,,16169.999999999998,mitsubishi,pajero
mercedes-benz s class 2005 2013 s 300 l,pune,2013,80000,petrol,automatic,first,13.0,2987.0,210.0,5.0,,27500.0,mercedes-benz,s
chevrolet beat diesel ls,bangalore,2015,66000,diesel,manual,first,25.44,936.0,56.3,5.0,,2585.0,chevrolet,beat
ford figo 2015-2019 1.5d titanium mt,coimbatore,2017,36154,diesel,manual,second,25.83,1498.0,99.0,5.0,,7051.0,ford,figo
honda city i-vtec vx,ahmedabad,2012,34000,petrol,manual,first,17.4,1497.0,117.3,5.0,12.68 lakh,6325.0,honda,city
mercedes-benz gla class 200 cdi sport,chennai,2016,60000,diesel,automatic,second,17.9,2143.0,136.0,5.0,,19305.0,mercedes-benz,gla
hyundai creta 1.4 crdi s plus,jaipur,2015,32000,diesel,manual,first,21.38,1396.0,88.7,5.0,,11275.0,hyundai,creta
ford fiesta classic 1.4 duratorq clxi,kochi,2012,79985,diesel,manual,first,17.8,1399.0,67.0,5.0,,3476.0,ford,fiesta
audi a4 2.0 tdi,bangalore,2014,37600,diesel,automatic,second,16.55,1968.0,147.51,5.0,,24750.0,audi,a4
hyundai i10 magna 1.1,kochi,2015,31965,petrol,manual,first,19.81,1086.0,68.05,5.0,,3905.0,hyundai,i10
bmw 3 series 320i sedan,kochi,2010,70749,petrol,automatic,first,12.05,1995.0,154.0,5.0,,10846.0,bmw,3
bmw 7 series 730ld,chennai,2013,38000,diesel,automatic,first,16.46,2993.0,258.0,5.0,,49500.0,bmw,7
hyundai verna 1.6 sx vtvt,kochi,2017,41534,petrol,manual,first,17.01,1591.0,121.3,5.0,,8789.0,hyundai,verna
volkswagen ameo 1.5 tdi comfortline at,jaipur,2017,54455,diesel,automatic,first,22.0,1498.0,108.495,5.0,,7150.0,volkswagen,ameo
chevrolet aveo 1.4 ls,kolkata,2007,42000,petrol,manual,first,14.49,1399.0,92.7,5.0,,825.0,chevrolet,aveo
chevrolet cruze ltz,coimbatore,2018,52073,diesel,manual,second,18.3,1991.0,147.9,5.0,,10856.999999999998,chevrolet,cruze
hyundai i20 1.4 sportz,kochi,2018,40175,diesel,manual,second,22.54,1396.0,88.73,5.0,,6996.0,hyundai,i20
honda brv i-vtec v cvt,mumbai,2017,16503,petrol,automatic,first,16.0,1497.0,117.3,7.0,15.02 lakh,10450.0,honda,brv
hyundai xcent 1.2 kappa sx,kochi,2017,15029,petrol,manual,first,19.1,1197.0,82.0,5.0,,6655.0,hyundai,xcent
maruti alto 800 cng lxi,mumbai,2013,26200,cng,manual,first,30.46,796.0,47.3,5.0,,2365.0,maruti,alto
hyundai grand i10 crdi sportz,hyderabad,2015,76362,diesel,manual,first,24.0,1120.0,70.0,5.0,,6050.0,hyundai,grand
maruti alto lxi,kolkata,2007,18700,petrol,manual,second,19.7,796.0,46.3,5.0,,1375.0,maruti,alto
toyota innova 2.5 vx (diesel) 7 seater,coimbatore,2015,67585,diesel,manual,first,12.99,2494.0,100.6,7.0,,13189.0,toyota,innova
hyundai i10 sportz 1.2 at,mumbai,2010,57000,petrol,automatic,second,16.95,1197.0,78.9,5.0,,2750.0,hyundai,i10
honda city i-vtec cvt v,kochi,2019,22321,petrol,automatic,first,18.0,1497.0,117.3,5.0,13.4 lakh,12826.0,honda,city
maruti zen lx,jaipur,1998,95150,petrol,manual,third,17.3,993.0,60.0,5.0,,583.0,maruti,zen
maruti wagon r lxi bs iv,kolkata,2015,36428,petrol,manual,first,20.51,998.0,67.04,5.0,,3410.0,maruti,wagon
ford figo diesel titanium,hyderabad,2012,73500,diesel,manual,second,20.0,1399.0,68.0,5.0,,2860.0,ford,figo
honda amaze s i-vtech,kochi,2015,47234,petrol,manual,first,18.0,1198.0,86.7,5.0,,5599.0,honda,amaze
hyundai accent gle,hyderabad,2008,62364,petrol,manual,first,13.2,1495.0,94.0,5.0,,2529.9999999999995,hyundai,accent
hyundai verna 1.6 sx crdi (o),pune,2012,89000,diesel,manual,first,22.32,1582.0,126.32,5.0,,6600.0,hyundai,verna
maruti swift zdi,ahmedabad,2013,58653,diesel,manual,first,25.2,1248.0,74.0,5.0,,4840.0,maruti,swift
mercedes-benz b class b180,delhi,2013,30000,petrol,automatic,second,14.8,1595.0,120.7,5.0,,12100.0,mercedes-benz,b
chevrolet cruze ltz,coimbatore,2014,64042,diesel,manual,first,17.3,1998.0,163.7,5.0,,6270.0,chevrolet,cruze
skoda laura ambiente 2.0 tdi cr at,chennai,2013,120000,diesel,automatic,first,20.0,1968.0,138.1,5.0,,7645.0,skoda,laura
mahindra scorpio vlx 2wd bsiv,hyderabad,2014,90000,diesel,manual,first,12.05,2179.0,120.0,8.0,,8690.0,mahindra,scorpio
bmw x1 xdrive 20d xline,kochi,2018,30733,diesel,automatic,first,20.68,1995.0,190.0,5.0,,32229.999999999996,bmw,x1
mercedes-benz e-class 2009-2013 e350 petrol,kolkata,2009,43600,petrol,automatic,first,10.93,3498.0,272.0,5.0,,11264.0,mercedes-benz,e-class
skoda superb elegance 1.8 tsi at,pune,2010,71473,petrol,automatic,second,13.7,1798.0,157.75,5.0,,5885.0,skoda,superb
honda brio vx at,mumbai,2014,39000,petrol,automatic,second,16.5,1198.0,86.8,5.0,,3839.0,honda,brio
hyundai i10 magna 1.2,hyderabad,2009,84045,petrol,manual,first,20.36,1197.0,78.9,5.0,,3135.0,hyundai,i10
honda city i vtec sv,mumbai,2014,57004,petrol,manual,first,17.4,1497.0,117.3,5.0,,5885.0,honda,city
ford figo petrol zxi,coimbatore,2012,75464,petrol,manual,first,15.6,1196.0,70.0,5.0,,3981.9999999999995,ford,figo
toyota innova 2.5 g4 diesel 7-seater,hyderabad,2006,142000,diesel,manual,first,12.8,2494.0,102.0,7.0,,6875.0,toyota,innova
mahindra verito 1.5 d6 bsiv,kochi,2012,118683,diesel,manual,second,21.0,1461.0,64.1,5.0,,3509.0,mahindra,verito
mahindra kuv 100 g80 k8 dual tone,delhi,2018,42000,petrol,manual,first,18.15,1198.0,82.0,6.0,7.96 lakh,6050.0,mahindra,kuv
hyundai i20 sportz option 1.2,kochi,2019,12800,petrol,manual,first,18.6,1197.0,81.83,5.0,,8437.0,hyundai,i20
tata new safari ex 4x2,jaipur,2011,80000,petrol,manual,first,12.0,2092.0,127.0,7.0,,6050.0,tata,new
maruti swift dzire vdi,hyderabad,2014,76126,diesel,manual,first,19.3,1248.0,73.9,5.0,,7260.0,maruti,swift
bmw x5 xdrive 30d m sport,chennai,2017,21000,diesel,automatic,second,15.97,2993.0,258.0,5.0,,60500.0,bmw,x5
audi a6 2011-2015 2.0 tdi premium plus,pune,2013,85000,diesel,automatic,first,17.68,1968.0,174.33,5.0,,23100.0,audi,a6
maruti baleno delta 1.2,jaipur,2017,27000,petrol,manual,first,21.4,1197.0,83.1,5.0,,4950.0,maruti,baleno
hyundai santa fe 4wd at,coimbatore,2016,45794,diesel,automatic,first,13.01,2199.0,194.3,7.0,,22737.0,hyundai,santa
chevrolet cruze ltz at,hyderabad,2013,57352,diesel,automatic,first,14.39,1998.0,163.7,5.0,,7150.0,chevrolet,cruze
mercedes-benz e-class 2015-2017 e250 edition e,coimbatore,2018,41467,diesel,automatic,first,15.0,2143.0,204.0,5.0,,41777.99999999999,mercedes-benz,e-class
hyundai santro xing gls,mumbai,2009,42000,petrol,manual,first,17.92,1086.0,62.1,5.0,,1595.0,hyundai,santro
maruti wagon r lxi cng,delhi,2014,62549,cng,manual,first,26.6,998.0,58.16,5.0,,3245.0,maruti,wagon
maruti ciaz vdi plus shvs,hyderabad,2015,67048,diesel,manual,first,28.09,1248.0,88.5,5.0,,8690.0,maruti,ciaz
honda city i-vtec v,kochi,2018,11732,petrol,manual,first,17.4,1497.0,117.3,5.0,11.88 lakh,11077.0,honda,city
nissan terrano xl plus icc wt20 se,mumbai,2016,37000,diesel,manual,first,20.45,1461.0,83.8,5.0,,7150.0,nissan,terrano
bmw 3 series 320d prestige,hyderabad,2015,30000,diesel,automatic,first,18.88,1995.0,184.0,5.0,,24200.0,bmw,3
honda city i dtec v,hyderabad,2016,53000,diesel,manual,first,26.0,1498.0,98.6,5.0,,10725.0,honda,city
nissan terrano xl plus 85 ps,jaipur,2014,60000,diesel,manual,first,20.45,1461.0,83.8,5.0,,6600.0,nissan,terrano
hyundai grand i10 crdi sportz,delhi,2014,65000,diesel,manual,first,24.0,1120.0,70.0,5.0,,4389.0,hyundai,grand
hyundai santro xing xl erlx euro iii,ahmedabad,2008,51000,petrol,manual,first,17.0,1086.0,,5.0,,1925.0,hyundai,santro
toyota fortuner 4x2 at,delhi,2015,92000,diesel,automatic,first,12.55,2982.0,168.5,7.0,,21725.0,toyota,fortuner
toyota innova crysta 2.4 vx mt,kolkata,2017,31000,diesel,manual,first,13.68,2393.0,147.8,7.0,21.36 lakh,18645.0,toyota,innova
maruti baleno zeta 1.2,chennai,2017,43917,petrol,manual,first,21.4,1197.0,83.1,5.0,,7480.0,maruti,baleno
hyundai santro xing xl erlx euro iii,kolkata,2007,46707,petrol,manual,first,17.0,1086.0,,5.0,,1089.0,hyundai,santro
hyundai i10 sportz 1.1l,pune,2013,84000,petrol,manual,first,19.81,1086.0,68.05,5.0,,3245.0,hyundai,i10
audi q7 3.0 tdi quattro premium plus,coimbatore,2015,55662,diesel,automatic,first,12.07,2967.0,241.4,7.0,,47113.0,audi,q7
volvo s60 d4 momentum,hyderabad,2014,51000,diesel,automatic,first,27.03,1969.0,190.0,5.0,45.67 lakh,23650.0,volvo,s60
honda city i vtec v,jaipur,2015,24398,petrol,manual,first,17.8,1497.0,117.3,5.0,,8690.0,honda,city
maruti alto k10 2010-2014 vxi,hyderabad,2011,78000,petrol,manual,second,20.92,998.0,67.1,5.0,,2529.9999999999995,maruti,alto
honda brio 1.2 s option mt,delhi,2012,40315,petrol,manual,first,18.5,1198.0,86.8,5.0,5.92 lakh,3025.0,honda,brio
mahindra scorpio vlx 2wd airbag bsiv,jaipur,2011,83000,diesel,manual,first,12.05,2179.0,120.0,8.0,,7381.0,mahindra,scorpio
renault duster 110ps diesel rxl amt,kochi,2017,58151,diesel,automatic,first,19.6,1461.0,108.45,5.0,,10560.0,renault,duster
hyundai creta 1.6 crdi sx,kochi,2017,30519,diesel,manual,first,19.67,1582.0,126.2,5.0,,14091.0,hyundai,creta
tata tiago 1.2 revotron xz,coimbatore,2019,20712,petrol,manual,first,23.84,1199.0,84.0,5.0,6.59 lakh,7634.0,tata,tiago
mahindra xuv500 w6 2wd,mumbai,2015,48000,diesel,manual,first,16.0,2179.0,140.0,7.0,,10394.999999999998,mahindra,xuv500
volkswagen vento 1.5 tdi highline,hyderabad,2015,85000,diesel,manual,first,20.34,1498.0,103.2,5.0,,6600.0,volkswagen,vento
mercedes-benz b class b180,delhi,2013,32000,petrol,automatic,first,14.8,1595.0,120.7,5.0,,12100.0,mercedes-benz,b
maruti sx4 vxi bsiv,delhi,2011,52000,petrol,manual,first,15.5,1586.0,103.3,5.0,,2860.0,maruti,sx4
hyundai getz gle,hyderabad,2007,58307,petrol,manual,first,15.3,1341.0,83.0,5.0,,2145.0,hyundai,getz
bmw 6 series gran coupe,mumbai,2013,30000,diesel,automatic,first,17.54,2993.0,313.0,4.0,,49500.0,bmw,6
audi a4 2.0 tdi 177 bhp premium plus,chennai,2014,40000,diesel,automatic,first,17.11,1968.0,174.33,5.0,,24200.0,audi,a4
hyundai i20 asta option 1.2,kolkata,2015,36000,petrol,manual,first,18.6,1197.0,81.83,5.0,,5390.0,hyundai,i20
