Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,prix_euro,marque_modele
2018,38171,Petrol,Automatic,Second,22.5,999.0,67.0,5.0,5489.0,Renault KWID
2013,70359,Diesel,Manual,First,12.05,2179.0,120.0,8.0,8415.0,Mahindra Scorpio
2011,200000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,9900.0,Toyota Innova
2017,26969,Diesel,Manual,First,22.07,1199.0,73.9,5.0,7590.0,Volkswagen Polo
2011,56500,Diesel,Manual,First,20.0,1399.0,68.0,5.0,3190.0,Ford Figo
2014,40000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,6325.0,Nissan Terrano
2014,41000,Diesel,Manual,First,17.0,2200.0,139.01,7.0,8800.0,Force One
2017,53105,Petrol,Automatic,First,22.5,999.0,67.0,5.0,4851.0,Renault KWID
2013,23000,Diesel,Manual,First,21.14,1498.0,103.52,5.0,5445.0,Skoda Rapid
2016,80999,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,15839.999999999998,Mahindra XUV500
2012,82000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,3245.0,Ford Figo
2017,68557,Diesel,Manual,First,15.96,2523.0,62.1,7.0,8954.0,Mahindra Bolero
2016,34000,Diesel,Manual,First,20.64,1498.0,108.5,5.0,9294.999999999998,Volkswagen Vento
2015,77000,Diesel,Manual,First,12.99,2494.0,100.0,8.0,13750.0,Toyota Innova
2012,48000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7150.0,Mahindra XUV500
2015,28232,Petrol,Manual,Second,15.8,1499.0,110.0,5.0,8492.0,Ford Ecosport
2011,110000,Diesel,Automatic,First,16.96,1968.0,138.1,5.0,8800.0,Volkswagen Jetta
2009,120000,Diesel,Manual,Second,13.93,2179.0,138.0,7.0,3300.0,Tata New
2013,49000,Diesel,Automatic,First,8.2,2993.0,245.0,4.0,31899.999999999996,BMW 3
2014,22000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4521.0,Volkswagen Polo
2015,14925,Petrol,Manual,First,18.5,1197.0,82.9,5.0,5907.0,Hyundai i20
2013,75000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,7205.0,Maruti Ertiga
2015,23000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,7700.0,Honda City
2014,57000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,6028.0,Honda City
2013,76718,Diesel,Automatic,First,16.96,1968.0,138.03,5.0,7161.0,Volkswagen Jetta
2016,138000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5665.0,Honda Amaze
2013,140000,Diesel,Manual,Second,15.1,2179.0,140.0,7.0,9900.0,Mahindra XUV500
2008,110000,Petrol,Automatic,Second,14.53,1798.0,138.1,5.0,3025.0,Toyota Corolla
2005,126000,Petrol,Manual,Second,17.0,1086.0,113.0,5.0,1320.0,Hyundai Santro
2012,73000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,13750.0,BMW 3
2017,63423,Diesel,Manual,First,23.0,1498.0,98.96,5.0,8459.0,Ford EcoSport
2013,62132,Petrol,Manual,First,18.5,1197.0,82.85,5.0,5027.0,Hyundai i20
2013,51000,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,4950.0,Honda City
2015,75000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,5390.0,Maruti Ritz
2008,55410,Petrol,Manual,First,19.81,1086.0,68.05,5.0,1815.0,Hyundai i10
2015,41000,Petrol,Manual,First,18.2,1199.0,82.4,5.0,3575.0,Chevrolet Sail
2012,45000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6875.0,Hyundai Verna
2018,53322,Petrol,Manual,First,15.8,1591.0,121.3,5.0,13343.0,Hyundai Creta
2013,48000,Petrol,Manual,First,18.2,1199.0,82.4,5.0,3575.0,Chevrolet Sail
2013,72000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,31899.999999999996,Audi Q5
2013,50266,Petrol,Manual,First,17.0,1497.0,118.0,5.0,6083.0,Honda City
2017,21800,Petrol,Manual,First,17.0,1497.0,121.36,5.0,9625.0,Ford EcoSport
2014,45000,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,41690.0,Audi Q7
2010,62000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2640.0,Hyundai i10
2014,41681,Petrol,Manual,First,17.0,1197.0,80.0,5.0,5005.0,Hyundai i20
2011,69313,Petrol,Manual,Second,17.5,1197.0,85.8,5.0,2915.0,Maruti Swift
2017,49000,Diesel,Manual,Second,25.0,1396.0,69.0,5.0,1760.0,Tata Indica
2012,40471,Diesel,Automatic,Second,16.2,2993.0,235.0,5.0,28292.0,BMW 5
2013,60000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4565.0,Maruti Swift
2018,1001,Petrol,Manual,First,19.0,1194.0,94.68,5.0,7952.999999999999,Ford Freestyle
2008,38000,Petrol,Manual,Second,13.9,1599.0,103.2,5.0,2860.0,Hyundai Verna
2008,66000,Diesel,Automatic,Second,16.07,1995.0,181.0,5.0,7974.999999999999,BMW 3
2017,33901,Diesel,Manual,First,12.8,2494.0,102.0,8.0,15718.999999999998,Toyota Innova
2011,57000,Diesel,Automatic,Second,14.94,2143.0,204.0,5.0,18975.0,Mercedes-Benz New
2013,170000,Diesel,Manual,First,22.54,1582.0,126.2,5.0,8250.0,Hyundai Elantra
2014,60000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,4784.999999999999,Maruti Ritz
2016,85000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9790.0,Maruti Vitara
2016,146000,Petrol,Manual,Second,19.1,1197.0,82.0,5.0,3850.0,Hyundai Xcent
2014,56002,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6710.0,Honda City
2016,8554,Petrol,Manual,First,25.17,799.0,53.3,5.0,3520.0,Renault KWID
2014,62322,Diesel,Manual,First,23.59,1364.0,67.06,5.0,5390.0,Toyota Etios
2015,37929,Petrol,Manual,First,24.07,998.0,67.1,5.0,4058.9999999999995,Maruti Alto
2016,5400,Petrol,Manual,First,23.84,1199.0,84.0,5.0,4378.0,Tata Tiago
2013,60000,Diesel,Manual,First,21.9,1396.0,90.0,5.0,3245.0,Hyundai i20
2014,55730,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,16731.0,Audi A4
2015,62000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,6930.0,Maruti Swift
2017,14576,Petrol,Manual,First,17.0,1198.0,73.75,5.0,7359.0,Volkswagen Ameo
2017,17000,Petrol,Automatic,First,16.0,1497.0,117.3,7.0,10450.0,Honda BRV
2009,28000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,2915.0,Hyundai i20
2012,58200,Diesel,Manual,First,14.66,2199.0,194.3,7.0,8250.0,Hyundai Santa
2002,53000,Petrol,Manual,Second,0.0,1622.0,113.0,5.0,2034.9999999999998,Honda City
2018,12278,Petrol,Automatic,First,23.1,998.0,67.04,5.0,6193.0,Maruti Celerio
2018,17665,Petrol,Manual,First,15.8,1591.0,121.3,5.0,12958.0,Hyundai Creta
2004,200000,Diesel,Manual,Second,17.88,1396.0,52.8,5.0,935.0,Tata Indica
2011,55893,Petrol,Manual,First,15.04,1598.0,103.6,5.0,3685.0,Volkswagen Vento
2015,60586,Petrol,Manual,First,23.1,998.0,67.04,5.0,4521.0,Maruti Celerio
2015,13500,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,28061.0,Mercedes-Benz CLA
2017,30000,Petrol,Manual,First,22.74,796.0,47.3,5.0,3410.0,Maruti Alto
2018,12000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,36850.0,Ford Endeavour
2017,65000,Petrol,Manual,First,17.57,1193.0,88.7,5.0,5280.0,Tata Zest
2014,38000,Petrol,Manual,First,16.09,1598.0,103.5,5.0,3839.0,Volkswagen Vento
2012,25000,Petrol,Manual,Second,17.5,1373.0,91.1,7.0,5665.0,Maruti Ertiga
2011,100000,Diesel,Automatic,First,14.0,2987.0,224.0,5.0,15850.999999999998,Mercedes-Benz M-Class
2014,13710,Petrol,Manual,First,16.2,1199.0,74.0,5.0,5225.0,Volkswagen Polo
2015,100000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,20900.0,Toyota Fortuner
2017,17000,Petrol,Manual,First,23.1,998.0,67.04,5.0,5390.0,Maruti Celerio
2008,89000,Diesel,Automatic,Second,16.07,1995.0,181.0,4.0,6930.0,BMW 3
2006,100173,Petrol,Manual,Second,16.9,1497.0,100.0,5.0,2640.0,Honda City
2009,97000,Petrol,Manual,First,13.17,1999.0,114.0,5.0,3300.0,Mitsubishi Cedia
2016,40190,Petrol,Manual,First,18.06,1198.0,74.93,5.0,4675.0,Renault Pulse
2016,29647,Diesel,Manual,First,20.14,1498.0,88.0,5.0,6930.0,Volkswagen Polo
2018,43639,Petrol,Manual,First,21.1,998.0,100.0,5.0,8965.0,Maruti Baleno
2012,37333,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3542.0,Hyundai i10
2018,48407,Petrol,Manual,First,18.6,1197.0,81.83,5.0,8415.0,Hyundai i20
2011,25000,Petrol,Automatic,First,10.37,2979.0,306.0,2.0,33000.0,BMW Z4
2010,72400,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,2529.9999999999995,Hyundai i10
2012,18000,Petrol,Automatic,First,13.6,1598.0,181.0,4.0,24200.0,Mini Cooper
2012,65167,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3608.0,Honda Brio
2016,25418,Petrol,Manual,First,20.73,1373.0,91.2,5.0,7799.0,Maruti Ciaz
2013,38995,Diesel,Manual,First,19.3,1248.0,73.9,5.0,7106.0,Maruti Swift
2012,60000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4400.0,Volkswagen Polo
2011,72000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,12100.0,BMW X1
2016,31075,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,54769.0,Audi Q7
2015,4311,Diesel,Manual,First,25.83,1498.0,99.0,5.0,5280.0,Ford Figo
2017,21000,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,38500.0,BMW 3
2011,54000,Diesel,Automatic,First,14.0,2987.0,224.0,5.0,24189.0,Mercedes-Benz M-Class
2007,50000,Petrol,Manual,Second,17.3,1061.0,64.0,5.0,1210.0,Maruti Wagon
2018,13000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,7260.0,Maruti Baleno
2013,74000,Petrol,Manual,First,22.0,1197.0,81.8,5.0,4950.0,Maruti Dzire
2009,75000,Petrol,Manual,Second,14.7,1150.0,76.0,5.0,1100.0,Chevrolet Aveo
2017,25000,Diesel,Manual,First,20.14,1498.0,88.0,5.0,7590.0,Volkswagen Polo
2012,139000,Diesel,Automatic,First,0.0,2179.0,115.0,5.0,18425.0,Land Rover
2015,52000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,28039.0,Audi Q5
2015,20000,Diesel,Automatic,First,18.53,1968.0,187.74,5.0,39050.0,Audi A6
2018,32663,Diesel,Manual,First,24.0,1186.0,73.97,5.0,6908.0,Hyundai Grand
2012,76777,Diesel,Manual,Second,12.05,2179.0,120.0,8.0,5368.0,Mahindra Scorpio
2016,100303,Diesel,Manual,First,22.95,1248.0,74.0,5.0,4069.9999999999995,Tata Bolt
2015,43993,Petrol,Manual,First,21.1,814.0,55.2,5.0,3795.0,Hyundai EON
2016,72118,Diesel,Manual,First,15.4,2179.0,120.0,8.0,11253.0,Mahindra Scorpio
2010,83000,Petrol,Automatic,Second,11.1,2354.0,142.0,5.0,7150.0,Honda Accord
2016,7523,Petrol,Manual,First,16.2,1199.0,74.0,5.0,6765.0,Volkswagen Polo
2014,34670,Petrol,Manual,First,15.1,1196.0,73.0,7.0,3190.0,Maruti Eeco
2016,30000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,6050.0,Hyundai Grand
2017,17000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,34100.0,Ford Endeavour
2015,59261,Diesel,Manual,First,24.0,1186.0,73.97,5.0,4675.0,Hyundai Grand
2016,65210,Diesel,Manual,First,22.9,1248.0,74.0,5.0,6028.0,Maruti Swift
2016,19000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7974.999999999999,Hyundai i20
2012,50000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,3300.0,Maruti Swift
2015,47000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,32449.999999999996,BMW 3
2007,75000,Petrol,Manual,Second,17.7,1497.0,78.0,5.0,1639.0,Honda City
2013,54534,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,4014.9999999999995,Hyundai i10
2018,13000,Diesel,Manual,First,23.0,1498.0,98.96,5.0,11990.0,Ford Ecosport
2015,48808,Petrol,Manual,First,23.1,998.0,67.04,5.0,4730.0,Maruti Celerio
2012,63001,Diesel,Manual,Second,20.77,1248.0,88.76,7.0,6721.0,Maruti Ertiga
2015,64771,Diesel,Manual,First,12.8,2494.0,102.0,8.0,17050.0,Toyota Innova
2016,34634,Petrol,Manual,First,17.8,1497.0,117.3,5.0,7590.0,Honda City
2012,69242,Petrol,Manual,First,19.1,1197.0,85.8,5.0,5159.0,Maruti Swift
2011,33292,Petrol,Manual,First,18.5,1197.0,85.8,5.0,3509.0,Maruti Ritz
2012,55000,Petrol,Automatic,Second,15.0,1396.0,98.6,5.0,4125.0,Hyundai i20
2019,1000,Petrol,Manual,First,17.19,1197.0,81.86,5.0,9460.0,Hyundai i20
2011,80000,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,4235.0,Honda City
2016,65003,Diesel,Automatic,First,13.6,4134.0,382.0,5.0,74613.0,Porsche Cayenne
2019,16573,Petrol,Manual,First,17.8,1198.0,86.7,5.0,10241.0,Honda Amaze
2008,152633,Petrol,Automatic,First,12.9,1799.0,130.0,5.0,3300.0,Honda Civic
2015,53000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6050.0,Hyundai i20
2017,50129,Diesel,Manual,First,19.67,1582.0,126.2,5.0,14630.0,Hyundai Creta
2013,63716,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,25300.0,Audi Q3
2018,11000,Petrol,Manual,First,24.7,796.0,47.3,5.0,3685.0,Maruti Alto
2012,115000,Diesel,Automatic,Third,15.06,1995.0,177.0,5.0,11000.0,BMW X1
2013,63265,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3245.0,Hyundai i10
2016,20000,Diesel,Manual,First,21.66,1498.0,108.62,5.0,7425.0,Volkswagen Ameo
2010,79000,Petrol,Manual,Third,16.47,1198.0,73.9,5.0,2684.0,Volkswagen Polo
2015,41000,Petrol,Manual,First,20.73,1373.0,91.1,5.0,6435.0,Maruti Ciaz
2015,26323,Petrol,Automatic,First,17.21,1197.0,103.5,5.0,8139.999999999999,Volkswagen Polo
2016,76000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,4180.0,Hyundai Xcent
2008,69972,Petrol,Manual,First,13.5,1799.0,130.0,5.0,4180.0,Honda Civic
2008,69000,Petrol,Manual,First,17.7,1497.0,78.0,5.0,2970.0,Honda City
2016,65000,Diesel,Manual,First,15.96,2523.0,62.1,7.0,7930.999999999999,Mahindra Bolero
2016,29512,Petrol,Manual,First,17.4,1497.0,117.3,5.0,8690.0,Honda City
2017,51000,Diesel,Manual,First,25.4,1186.0,73.97,5.0,4620.0,Hyundai Xcent
2014,58003,Diesel,Manual,First,19.01,1461.0,108.45,5.0,6325.0,Renault Duster
2013,56500,Petrol,Automatic,First,16.98,998.0,66.1,5.0,3795.0,Maruti A-Star
2014,29063,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,28325.0,Audi A4
2018,46811,Diesel,Manual,First,16.0,2179.0,140.0,7.0,18249.0,Mahindra XUV500
2014,31897,Petrol,Manual,First,18.06,1198.0,74.96,5.0,5159.0,Renault Pulse
2009,52100,Diesel,Automatic,Second,13.2,1995.0,170.0,5.0,8250.0,BMW 3
2016,73000,Diesel,Manual,First,13.68,2393.0,147.8,7.0,18150.0,Toyota Innova
2009,31423,Petrol,Manual,First,17.0,1497.0,118.0,5.0,2189.0,Honda City
2014,75180,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5775.0,Maruti Swift
2013,75000,Diesel,Manual,Second,19.64,1461.0,108.45,5.0,5940.0,Renault Duster
2014,15000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4290.0,Volkswagen Polo
2015,12000,Petrol,Manual,First,17.19,1197.0,81.86,5.0,6380.0,Hyundai i20
2014,32000,Diesel,Automatic,First,18.12,1995.0,190.0,5.0,33550.0,BMW 5
2017,44504,Diesel,Manual,First,23.4,1248.0,74.0,5.0,6160.0,Maruti Swift
2012,66000,Diesel,Automatic,First,0.0,2987.0,165.0,5.0,25300.0,Mercedes-Benz M-Class
2015,39437,Diesel,Manual,First,28.4,1248.0,74.0,5.0,5665.0,Maruti Swift
2017,36931,Diesel,Automatic,First,19.08,1582.0,126.2,5.0,10428.0,Hyundai Verna
2016,17800,Petrol,Automatic,Second,21.9,624.0,37.48,4.0,2618.0,Tata Nano
2009,71346,Petrol,Manual,First,17.5,1298.0,85.8,5.0,4180.0,Maruti Swift
2015,45000,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,6050.0,Hyundai i20
2010,85155,Petrol,Manual,First,17.0,1197.0,80.0,5.0,3905.0,Hyundai i20
2015,48823,Petrol,Manual,First,20.73,1373.0,91.1,5.0,6985.0,Maruti Ciaz
2015,37000,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,39600.0,Land Rover
2005,92000,Diesel,Manual,Second,16.1,1405.0,70.0,5.0,1210.0,Tata Indigo
2014,36000,Petrol,Manual,First,17.57,1193.0,88.7,5.0,4069.9999999999995,Tata Zest
2016,24569,Diesel,Manual,First,16.0,1997.0,140.0,7.0,14850.0,Mahindra XUV500
2008,95000,Petrol,Automatic,Third,11.7,2354.0,177.6,5.0,3135.0,Honda Accord
2015,25811,Petrol,Manual,Second,25.4,624.0,37.5,4.0,2343.0,Tata Nano
2015,65000,Diesel,Manual,First,22.7,1582.0,126.2,5.0,8525.0,Hyundai Elantra
2017,100400,Diesel,Manual,First,25.0,1396.0,69.0,5.0,3135.0,Tata Indica
2014,76414,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5445.0,Honda Amaze
2012,82103,Diesel,Manual,First,15.1,2179.0,140.0,7.0,6820.0,Mahindra XUV500
2013,98000,Diesel,Automatic,First,18.56,1995.0,190.0,5.0,19250.0,BMW X3
2010,45252,Petrol,Manual,First,18.9,1197.0,81.86,5.0,2475.0,Hyundai Grand
2017,10300,Petrol,Manual,First,21.4,1197.0,83.1,5.0,7425.0,Maruti Baleno
2016,42024,Diesel,Automatic,First,19.08,1582.0,126.2,5.0,10703.0,Hyundai Verna
2018,51236,Diesel,Manual,First,25.47,1248.0,88.5,7.0,9339.0,Maruti Ertiga
2013,52000,Petrol,Automatic,First,13.6,1598.0,181.0,4.0,27500.0,Mini Cooper
2015,42894,Diesel,Manual,First,23.2,1248.0,73.94,5.0,6149.0,Maruti Ritz
2011,68000,Diesel,Automatic,First,15.6,1896.0,106.0,5.0,5280.0,Skoda Laura
2014,69000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,5995.0,Ford Ecosport
2017,10000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7150.0,Hyundai i20
2015,16000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,4784.999999999999,Honda Brio
2013,46992,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4125.0,Honda Amaze
2010,170000,Diesel,Automatic,Third,18.48,1995.0,177.0,5.0,13200.0,BMW 5
2014,58000,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,35200.0,Audi Q7
2015,50000,Diesel,Manual,Second,24.0,1120.0,70.0,5.0,4400.0,Hyundai Grand
2011,39010,Diesel,Manual,First,23.08,1461.0,63.1,5.0,2860.0,Nissan Micra
2016,26946,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4895.0,Hyundai Grand
2015,28700,Petrol,Manual,First,21.1,814.0,55.2,5.0,2860.0,Hyundai EON
2011,60000,Petrol,Automatic,First,11.74,1796.0,186.0,5.0,17600.0,Mercedes-Benz New
2014,38999,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,35750.0,Land Rover
2016,39000,Diesel,Automatic,First,11.18,2696.0,184.0,7.0,15235.0,Mahindra Ssangyong
2018,7784,Petrol,Manual,First,20.73,1373.0,91.1,5.0,9636.0,Maruti Ciaz
2014,45710,Petrol,Automatic,First,11.8,3498.0,272.0,7.0,26048.0,Mercedes-Benz R-Class
2017,42000,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,6050.0,Maruti Dzire
2013,75995,Diesel,Automatic,Second,11.49,4367.0,335.3,5.0,72391.0,Land Rover
2013,57000,Diesel,Manual,First,19.01,1461.0,108.45,5.0,5489.0,Renault Duster
2013,85350,Diesel,Manual,Second,22.32,1582.0,126.32,5.0,6270.0,Hyundai Verna
2016,82725,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,13189.0,Toyota Corolla
2016,19000,Diesel,Automatic,Second,21.76,1995.0,190.0,5.0,32989.0,BMW 3
2018,13900,Petrol,Manual,First,18.88,1499.0,110.4,5.0,10450.0,Ford EcoSport
2014,108000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,6050.0,Maruti Swift
2016,36000,Diesel,Automatic,First,11.72,2199.0,194.3,7.0,25300.0,Hyundai Santa
2013,62188,Diesel,Manual,First,17.2,1396.0,53.5,5.0,3245.0,Tata Indica
2015,58397,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5390.0,Hyundai Grand
2006,85000,Petrol,Manual,Third,0.0,1086.0,113.0,5.0,1430.0,Hyundai Santro
2016,30000,Petrol,Automatic,First,22.5,998.0,67.0,5.0,4675.0,Maruti Wagon
2018,29907,Diesel,Manual,First,16.0,2179.0,140.0,7.0,17996.0,Mahindra XUV500
2009,46000,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,10944.999999999998,Audi A4
2012,65000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,6050.0,Volkswagen Vento
2016,22000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9075.0,Maruti Vitara
2002,99024,Petrol,Manual,First,17.3,993.0,60.0,5.0,1045.0,Maruti Zen
2016,34952,Petrol,Manual,First,19.81,1086.0,68.05,5.0,4411.0,Hyundai i10
2019,13913,Petrol,Manual,First,17.5,1199.0,88.7,5.0,9019.999999999998,Honda WR-V
2014,71000,Diesel,Manual,Second,25.1,1498.0,98.6,5.0,6820.0,Honda City
2012,97000,Diesel,Automatic,First,11.5,2982.0,169.0,7.0,18425.0,Toyota Fortuner
2017,21000,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,18150.0,Mahindra XUV500
2007,116000,Diesel,Manual,Third,10.9,2499.0,113.0,7.0,4125.0,Ford Endeavour
2012,110438,Diesel,Manual,First,20.0,1399.0,68.05,5.0,3850.0,Ford Figo
2017,66507,Petrol,Automatic,Second,19.0,1199.0,88.7,5.0,5973.0,Honda Jazz
2017,54650,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,33385.0,Ford Endeavour
2014,32000,Petrol,Automatic,First,17.97,1498.0,99.6,5.0,8789.0,Nissan Sunny
2011,75378,Diesel,Manual,First,18.7,1896.0,66.0,5.0,3948.9999999999995,Skoda Octavia
2012,82697,Diesel,Manual,First,25.44,936.0,57.6,5.0,2090.0,Chevrolet Beat
2009,135000,Petrol,Automatic,First,12.1,2362.0,164.7,5.0,5170.0,Toyota Camry
2012,149000,Diesel,Manual,First,19.01,1461.0,108.45,5.0,7974.999999999999,Renault Duster
2016,26212,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,26906.0,Mercedes-Benz GLA
2014,23500,Petrol,Manual,Second,17.57,1193.0,88.7,5.0,4290.0,Tata Zest
2013,56127,Petrol,Manual,First,18.5,1197.0,80.0,5.0,5665.0,Hyundai i20
2015,26000,Petrol,Automatic,First,21.5,1197.0,81.8,5.0,4014.9999999999995,Maruti Wagon
2016,26000,Diesel,Manual,First,25.4,1186.0,73.97,5.0,5500.0,Hyundai Xcent
2009,42000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,2529.9999999999995,Honda City
2001,130000,Petrol,Manual,Second,13.2,1495.0,94.0,5.0,825.0,Hyundai Accent
2009,137148,Petrol,Manual,Second,13.9,1599.0,103.2,5.0,2034.9999999999998,Hyundai Verna
2010,114703,Petrol,Manual,First,15.6,1196.0,70.0,5.0,1979.9999999999998,Ford Figo
2014,97439,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4851.0,Honda Amaze
2006,40000,Petrol,Manual,First,18.9,998.0,67.1,5.0,2200.0,Maruti Wagon
2014,81609,Diesel,Manual,First,17.8,1248.0,113.0,5.0,6105.0,Maruti Swift
2014,28000,Diesel,Automatic,First,13.0,2987.0,258.0,5.0,34925.0,Mercedes-Benz E-Class
2015,37500,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,35200.0,Audi A6
2010,37000,Diesel,Automatic,First,13.5,2987.0,282.0,5.0,23100.0,Mercedes-Benz S
2010,83000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,3025.0,Maruti Swift
2005,79012,Petrol,Manual,First,13.4,1794.0,125.0,5.0,2904.0,Toyota Corolla
2018,27395,Diesel,Manual,First,15.4,2179.0,120.0,7.0,15609.0,Mahindra Scorpio
2017,35362,Petrol,Manual,First,22.5,998.0,67.04,5.0,4235.0,Maruti Wagon
2014,117000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,17050.0,Toyota Fortuner
2010,23000,Petrol,Manual,First,18.2,1061.0,64.0,5.0,2090.0,Maruti Zen
2014,59508,Petrol,Manual,First,25.4,624.0,37.48,4.0,1386.0,Tata Nano
2009,69000,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,2640.0,Hyundai i20
2010,58000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,12650.0,BMW 3
2014,88511,Diesel,Manual,First,16.0,2179.0,140.0,7.0,9075.0,Mahindra XUV500
2011,66000,Petrol,Manual,First,15.8,1598.0,105.0,5.0,3025.0,Volkswagen Vento
2009,65000,Petrol,Manual,Second,17.5,1198.0,70.0,5.0,1540.0,Skoda Fabia
2015,30676,Petrol,Manual,First,25.4,624.0,37.5,4.0,3190.0,Tata Nano
2011,76000,Diesel,Manual,First,20.0,1399.0,68.0,5.0,2640.0,Ford Figo
2013,23627,Petrol,Automatic,First,14.8,1598.0,105.0,5.0,5225.0,Volkswagen Vento
2018,52827,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,49236.0,Land Rover
2015,64465,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6842.0,Honda City
2018,14000,Petrol,Automatic,First,22.5,999.0,67.0,5.0,4950.0,Renault KWID
2015,26000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4675.0,Hyundai Grand
2011,78203,Diesel,Automatic,First,18.1,1991.0,147.9,4.0,6050.0,Chevrolet Cruze
2017,27000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,7645.0,Hyundai i20
2018,31919,Petrol,Automatic,First,24.07,998.0,67.1,5.0,5015.999999999999,Maruti Alto
2016,47392,Diesel,Manual,First,20.5,1582.0,126.2,5.0,15202.0,Hyundai Creta
2016,17362,Petrol,Manual,First,18.0,1198.0,86.7,5.0,6215.0,Honda Amaze
2016,49716,Diesel,Manual,First,21.19,1396.0,88.73,5.0,6820.0,Hyundai i20
2014,48000,Petrol,Manual,First,23.1,998.0,67.04,5.0,3575.0,Maruti Celerio
2009,46000,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,9350.0,Audi A4
